,date,Status,Device ID,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date,TransMonth,Latitude,Longitude,best_seller
829,2022-02-19,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Zevia Zero Calorie Energy - Mango Ginger,Non Carbonated,14720352760,"Saturday, February 19, 2022",Cash,148,2.5,1,148,2.5,1,2.5,2.5,2/19/2022,2,40.42402234119813,-74.38261320837535,False
830,2022-02-19,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Harvest Cheddar,Food,14720358390,"Saturday, February 19, 2022",Credit,122,1.5,1,122,1.5,1,1.5,1.5,2/19/2022,2,40.42402234119813,-74.38261320837535,True
831,2022-02-19,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14720838641,"Saturday, February 19, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,2/19/2022,2,40.42402234119813,-74.38261320837535,True
832,2022-02-19,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14720842679,"Saturday, February 19, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,2/19/2022,2,40.42402234119813,-74.38261320837535,True
833,2022-02-19,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Miss Vickie's Potato Chip - Sea Salt Original,Food,14720990361,"Saturday, February 19, 2022",Cash,114,1.5,1,114,1.5,1,1.5,1.5,2/19/2022,2,40.42402234119813,-74.38261320837535,False
834,2022-02-19,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,14721137687,"Saturday, February 19, 2022",Cash,140,1.5,1,140,1.5,1,1.5,1.5,2/19/2022,2,40.42402234119813,-74.38261320837535,True
835,2022-02-19,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14721143033,"Saturday, February 19, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,2/19/2022,2,40.42402234119813,-74.38261320837535,True
836,2022-02-19,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14721192891,"Saturday, February 19, 2022",Cash,123,1.5,1,123,1.5,1,1.5,1.5,2/19/2022,2,40.42402234119813,-74.38261320837535,True
837,2022-02-19,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14721197232,"Saturday, February 19, 2022",Cash,123,1.5,1,123,1.5,1,1.5,1.5,2/19/2022,2,40.42402234119813,-74.38261320837535,True
838,2022-02-19,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,KitKat - Crisp Wafers,Food,14721202890,"Saturday, February 19, 2022",Cash,130,2.0,1,130,2.0,1,2.0,2.0,2/19/2022,2,40.42402234119813,-74.38261320837535,True
839,2022-02-19,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,14721248369,"Saturday, February 19, 2022",Cash,124,1.5,1,124,1.5,1,1.5,1.5,2/19/2022,2,40.42402234119813,-74.38261320837535,True
840,2022-02-19,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Takis - Hot Chilli Pepper & Lime,Food,14721493806,"Saturday, February 19, 2022",Cash,123,1.25,1,123,1.25,1,1.25,1.25,2/19/2022,2,39.62814631227117,-74.34345395291756,True
841,2022-02-19,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Ruffles Baked  - Cheddar & Sour Cream,Food,14721933521,"Saturday, February 19, 2022",Cash,123,1.5,1,123,1.5,1,1.5,1.5,2/19/2022,2,40.42402234119813,-74.38261320837535,False
842,2022-02-19,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis FUGEO mini,Food,14721935820,"Saturday, February 19, 2022",Cash,121,1.5,1,121,1.5,1,1.5,1.5,2/19/2022,2,40.42402234119813,-74.38261320837535,False
843,2022-02-20,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14723387480,"Sunday, February 20, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,2/20/2022,2,40.42402234119813,-74.38261320837535,True
844,2022-02-20,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14723400700,"Sunday, February 20, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,2/20/2022,2,40.42402234119813,-74.38261320837535,True
845,2022-02-20,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14723567336,"Sunday, February 20, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,2/20/2022,2,40.42402234119813,-74.38261320837535,True
846,2022-02-20,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14723634832,"Sunday, February 20, 2022",Credit,144,1.5,1,144,1.5,1,1.5,1.5,2/20/2022,2,40.42402234119813,-74.38261320837535,True
847,2022-02-20,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14723636504,"Sunday, February 20, 2022",Credit,144,1.5,1,144,1.5,1,1.5,1.5,2/20/2022,2,40.42402234119813,-74.38261320837535,True
848,2022-02-20,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Popchips Potato - Sea Salt,Food,14723828698,"Sunday, February 20, 2022",Credit,110,1.5,1,110,1.5,1,1.5,1.5,2/20/2022,2,40.42402234119813,-74.38261320837535,False
849,2022-02-20,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Wonderful Pistachios - Variety,Food,14723858064,"Sunday, February 20, 2022",Credit,131,2.0,1,131,2.0,1,2.0,2.0,2/20/2022,2,40.42402234119813,-74.38261320837535,True
850,2022-02-20,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,14723861979,"Sunday, February 20, 2022",Credit,135,1.25,1,135,1.25,1,1.25,3.25,2/20/2022,2,40.42402234119813,-74.38261320837535,True
851,2022-02-20,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,14723861979,"Sunday, February 20, 2022",Credit,133,2.0,1,133,2.0,1,2.0,3.25,2/20/2022,2,40.42402234119813,-74.38261320837535,True
852,2022-02-20,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14724035451,"Sunday, February 20, 2022",Cash,123,1.5,1,123,1.5,1,1.5,1.5,2/20/2022,2,40.42402234119813,-74.38261320837535,True
853,2022-02-20,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Original,Food,14724035550,"Sunday, February 20, 2022",Cash,113,1.5,1,113,1.5,1,1.5,1.5,2/20/2022,2,40.42402234119813,-74.38261320837535,False
854,2022-02-20,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis FUGEO mini,Food,14724135246,"Sunday, February 20, 2022",Cash,125,1.5,1,125,1.5,1,1.5,1.5,2/20/2022,2,40.42402234119813,-74.38261320837535,False
855,2022-02-21,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Bai Antioxidant - Zambia Bingcherry,Non Carbonated,14725034600,"Monday, February 21, 2022",Cash,146,2.5,1,146,2.5,1,2.5,2.5,2/20/2022,2,40.42402234119813,-74.38261320837535,False
856,2022-02-21,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,14725038912,"Monday, February 21, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,2/20/2022,2,40.42402234119813,-74.38261320837535,False
857,2022-02-21,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Red Bull - Original,Carbonated,14726270252,"Monday, February 21, 2022",Credit,148,3.5,1,148,3.5,1,3.5,3.5,2/21/2022,2,40.42402234119813,-74.38261320837535,True
858,2022-02-21,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14726321431,"Monday, February 21, 2022",Credit,121,1.5,1,121,1.5,1,1.5,4.5,2/21/2022,2,40.43573099130568,-74.12521215733176,False
859,2022-02-21,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,14726321431,"Monday, February 21, 2022",Credit,113,1.5,1,113,1.5,1,1.5,4.5,2/21/2022,2,40.43573099130568,-74.12521215733176,False
860,2022-02-21,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,14726321431,"Monday, February 21, 2022",Credit,120,1.5,1,120,1.5,1,1.5,4.5,2/21/2022,2,40.43573099130568,-74.12521215733176,False
861,2022-02-21,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,14726353026,"Monday, February 21, 2022",Credit,120,1.5,3,120,1.5,3,4.5,4.5,2/21/2022,2,40.43573099130568,-74.12521215733176,False
862,2022-02-21,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond Butter,Carbonated,14727148606,"Monday, February 21, 2022",Cash,135,2.0,1,135,2.0,1,2.0,2.0,2/21/2022,2,39.62814631227117,-74.34345395291756,False
863,2022-02-21,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,NuGo Dark Chocolate - Choc Chip,Food,14727151852,"Monday, February 21, 2022",Cash,137,2.0,1,137,2.0,1,2.0,2.0,2/21/2022,2,39.62814631227117,-74.34345395291756,False
864,2022-02-21,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,14727240768,"Monday, February 21, 2022",Cash,110,1.5,1,110,1.5,1,1.5,1.5,2/21/2022,2,39.62814631227117,-74.34345395291756,False
865,2022-02-21,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14727281640,"Monday, February 21, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,2/21/2022,2,40.42402234119813,-74.38261320837535,True
866,2022-02-21,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14728371494,"Monday, February 21, 2022",Cash,148,3.0,1,148,3.0,1,3.0,3.0,2/21/2022,2,40.43573099130568,-74.12521215733176,True
867,2022-02-21,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Miss Vickie's Potato Chip - Jalapeno,Food,14728434644,"Monday, February 21, 2022",Credit,112,1.5,1,112,1.5,1,1.5,1.5,2/21/2022,2,40.42402234119813,-74.38261320837535,False
868,2022-02-21,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14728671070,"Monday, February 21, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,2/21/2022,2,40.42402234119813,-74.38261320837535,True
869,2022-02-21,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14728676741,"Monday, February 21, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,2/21/2022,2,40.42402234119813,-74.38261320837535,False
870,2022-02-21,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14728677070,"Monday, February 21, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,2/21/2022,2,40.42402234119813,-74.38261320837535,True
871,2022-02-21,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14728963925,"Monday, February 21, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,2/21/2022,2,40.43573099130568,-74.12521215733176,True
872,2022-02-21,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14728975359,"Monday, February 21, 2022",Cash,148,3.0,1,148,3.0,1,3.0,3.0,2/21/2022,2,40.43573099130568,-74.12521215733176,True
873,2022-02-21,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14729376474,"Monday, February 21, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,2/21/2022,2,40.43573099130568,-74.12521215733176,False
874,2022-02-22,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,14729614015,"Tuesday, February 22, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,2/21/2022,2,40.42402234119813,-74.38261320837535,False
875,2022-02-22,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,14729614035,"Tuesday, February 22, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,2/21/2022,2,40.42402234119813,-74.38261320837535,False
876,2022-02-22,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,14729614455,"Tuesday, February 22, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,2/21/2022,2,40.42402234119813,-74.38261320837535,False
877,2022-02-22,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,14729879503,"Tuesday, February 22, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,2/22/2022,2,40.42402234119813,-74.38261320837535,False
878,2022-02-22,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Belvita Snack Packs - Blueberry,Food,14730327156,"Tuesday, February 22, 2022",Credit,122,1.25,2,122,1.25,2,2.5,2.5,2/22/2022,2,39.62814631227117,-74.34345395291756,False
879,2022-02-22,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,14733382936,"Tuesday, February 22, 2022",Cash,110,1.5,1,110,1.5,1,1.5,1.5,2/22/2022,2,39.62814631227117,-74.34345395291756,False
880,2022-02-22,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Harvest Cheddar,Food,14733755823,"Tuesday, February 22, 2022",Credit,125,1.5,1,125,1.5,1,1.5,1.5,2/22/2022,2,40.42402234119813,-74.38261320837535,True
881,2022-02-22,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14733781705,"Tuesday, February 22, 2022",Cash,148,3.0,1,148,3.0,1,3.0,3.0,2/22/2022,2,40.43573099130568,-74.12521215733176,True
882,2022-02-22,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,14734502145,"Tuesday, February 22, 2022",Cash,122,1.5,1,122,1.5,1,1.5,1.5,2/22/2022,2,40.43573099130568,-74.12521215733176,True
883,2022-02-22,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,14734503752,"Tuesday, February 22, 2022",Cash,122,1.5,1,122,1.5,1,1.5,1.5,2/22/2022,2,40.43573099130568,-74.12521215733176,True
884,2022-02-22,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutter Butter Bites,Food,14734599839,"Tuesday, February 22, 2022",Cash,124,1.0,1,124,1.0,1,1.0,1.0,2/22/2022,2,40.43573099130568,-74.12521215733176,False
885,2022-02-23,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond Butter,Carbonated,14736780816,"Wednesday, February 23, 2022",Credit,135,2.0,1,135,2.0,1,2.0,2.0,2/23/2022,2,39.62814631227117,-74.34345395291756,False
886,2022-02-23,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14737792933,"Wednesday, February 23, 2022",Cash,132,2.0,1,132,2.0,1,2.0,2.0,2/23/2022,2,39.62814631227117,-74.34345395291756,True
887,2022-02-23,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,14738205835,"Wednesday, February 23, 2022",Cash,147,2.5,1,147,2.5,1,2.5,2.5,2/23/2022,2,40.43573099130568,-74.12521215733176,True
888,2022-02-23,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,14738210913,"Wednesday, February 23, 2022",Cash,147,2.5,1,147,2.5,1,2.5,2.5,2/23/2022,2,40.43573099130568,-74.12521215733176,True
889,2022-02-23,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14738236482,"Wednesday, February 23, 2022",Cash,133,2.0,1,133,2.0,1,2.0,2.0,2/23/2022,2,39.62814631227117,-74.34345395291756,True
890,2022-02-23,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond Butter,Carbonated,14738523136,"Wednesday, February 23, 2022",Cash,135,2.0,1,135,2.0,1,2.0,2.0,2/23/2022,2,39.62814631227117,-74.34345395291756,False
891,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,14740337899,"Thursday, February 24, 2022",Cash,147,2.5,1,147,2.5,1,2.5,2.5,2/24/2022,2,40.43573099130568,-74.12521215733176,True
892,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Oreo Single Server 6 ct,Food,14740337970,"Thursday, February 24, 2022",Cash,138,2.0,1,138,2.0,1,2.0,2.0,2/24/2022,2,40.43573099130568,-74.12521215733176,False
893,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Oreo Single Server 6 ct,Food,14740339245,"Thursday, February 24, 2022",Cash,138,2.0,1,138,2.0,1,2.0,2.0,2/24/2022,2,40.43573099130568,-74.12521215733176,False
894,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Pure Organic Pineapple Passionfruit,Food,14740349847,"Thursday, February 24, 2022",Cash,139,1.0,1,139,1.0,1,1.0,1.0,2/24/2022,2,40.43573099130568,-74.12521215733176,False
895,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,14741039435,"Thursday, February 24, 2022",Cash,113,1.5,1,113,1.5,1,1.5,1.5,2/24/2022,2,40.43573099130568,-74.12521215733176,False
896,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Newtons Fig Bar,Food,14741040459,"Thursday, February 24, 2022",Cash,136,1.5,1,136,1.5,1,1.5,1.5,2/24/2022,2,40.43573099130568,-74.12521215733176,False
897,2022-02-24,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Original,Food,14741077435,"Thursday, February 24, 2022",Cash,121,1.25,1,121,1.25,1,1.25,1.25,2/24/2022,2,39.62814631227117,-74.34345395291756,True
898,2022-02-24,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,14741078678,"Thursday, February 24, 2022",Cash,120,1.5,1,120,1.5,1,1.5,1.5,2/24/2022,2,39.62814631227117,-74.34345395291756,False
899,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Oreo Single Server 6 ct,Food,14741681516,"Thursday, February 24, 2022",Credit,138,2.0,1,138,2.0,1,2.0,2.0,2/24/2022,2,40.43573099130568,-74.12521215733176,False
900,2022-02-24,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond Butter,Carbonated,14742612458,"Thursday, February 24, 2022",Cash,135,2.0,1,135,2.0,1,2.0,2.0,2/24/2022,2,39.62814631227117,-74.34345395291756,False
901,2022-02-24,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,14743139766,"Thursday, February 24, 2022",Cash,110,1.5,1,110,1.5,1,1.5,1.5,2/24/2022,2,39.62814631227117,-74.34345395291756,False
902,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14743507248,"Thursday, February 24, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,2/24/2022,2,40.43573099130568,-74.12521215733176,True
903,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Oreo Single Server 6 ct,Food,14743514926,"Thursday, February 24, 2022",Cash,138,2.0,1,138,2.0,1,2.0,2.0,2/24/2022,2,40.43573099130568,-74.12521215733176,False
904,2022-02-24,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14743903871,"Thursday, February 24, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,2/24/2022,2,40.42402234119813,-74.38261320837535,True
905,2022-02-24,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Wonderful Pistachios - Variety,Food,14743907648,"Thursday, February 24, 2022",Cash,131,2.0,1,131,2.0,1,2.0,2.0,2/24/2022,2,40.42402234119813,-74.38261320837535,True
906,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14743970038,"Thursday, February 24, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,2/24/2022,2,40.43573099130568,-74.12521215733176,True
907,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Newtons Fig Bar,Food,14744205155,"Thursday, February 24, 2022",Cash,135,1.5,1,135,1.5,1,1.5,1.5,2/24/2022,2,40.43573099130568,-74.12521215733176,False
908,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Newtons Fig Bar,Food,14744213399,"Thursday, February 24, 2022",Cash,135,1.5,1,135,1.5,1,1.5,1.5,2/24/2022,2,40.43573099130568,-74.12521215733176,False
909,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14744320956,"Thursday, February 24, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,2/24/2022,2,40.43573099130568,-74.12521215733176,True
910,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,14744321116,"Thursday, February 24, 2022",Cash,113,1.5,1,113,1.5,1,1.5,1.5,2/24/2022,2,40.43573099130568,-74.12521215733176,False
911,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Oreo Single Server 6 ct,Food,14745052908,"Thursday, February 24, 2022",Cash,138,2.0,1,138,2.0,1,2.0,2.0,2/24/2022,2,40.43573099130568,-74.12521215733176,False
912,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Oreo Single Server 6 ct,Food,14745129049,"Thursday, February 24, 2022",Cash,138,2.0,1,138,2.0,1,2.0,2.0,2/24/2022,2,40.43573099130568,-74.12521215733176,False
913,2022-02-24,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Pure Organic Pineapple Passionfruit,Food,14745129789,"Thursday, February 24, 2022",Cash,139,1.0,1,139,1.0,1,1.0,1.0,2/24/2022,2,40.43573099130568,-74.12521215733176,False
914,2022-02-25,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutter Butter Bites,Food,14745861674,"Friday, February 25, 2022",Cash,124,1.0,1,124,1.0,1,1.0,1.0,2/25/2022,2,40.43573099130568,-74.12521215733176,False
915,2022-02-25,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,CheezIt - Original,Food,14745862942,"Friday, February 25, 2022",Cash,125,1.0,1,125,1.0,1,1.0,1.0,2/25/2022,2,40.43573099130568,-74.12521215733176,True
916,2022-02-25,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,14746439701,"Friday, February 25, 2022",Cash,120,1.5,1,120,1.5,1,1.5,1.5,2/25/2022,2,39.62814631227117,-74.34345395291756,False
917,2022-02-25,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Original,Food,14746440621,"Friday, February 25, 2022",Cash,121,1.25,1,121,1.25,1,1.25,1.25,2/25/2022,2,39.62814631227117,-74.34345395291756,True
